gene,log2FoldChange,stat,pvalue,padj,xiao
SELT,0.117835113026845,1.74225936255712,0.0814630707873035,0.17614843057232701,0.744171339799806
SEMA3B,-0.26987596306132,-1.87185477541757,0.0612266977669479,0.141882361678532,0.470570274837349
SEMA3C,-0.0939485124502216,-0.990335457522131,0.322010181085283,0.484626224475486,0.899011156564077
SEMA3F,-0.261628639533894,-2.12901140324522,0.0332533169654416,0.0874371096074563,0.410458916805355
SEMA3G,0.460197154327764,3.63572946476429,2.7719512279255e-4,0.00158111090890962,0.0230664122033059
SEMA4A,0.477233369284285,2.22206437822075,0.0262789551885781,0.0723482993085307,0.176110092859426
SEMA4B,0.25324670036872,1.34651361058591,0.178136933955199,0.317928954498716,0.646034804647218
SEMA4C,-0.50094780554099,-4.02597273200252,5.67402643911255e-5,3.933099611457e-4,0.00746313318978083
SEMA4D,-0.145628132005443,-2.49986333960687,0.0124241223189025,0.0393036981533407,0.527802540722692
SEMA4F,-0.299649191770269,-2.87440962593137,0.00404783596300112,0.0155077243008487,0.191869647320217
SEMA4G,-0.339780735288064,-1.22677184725679,0.219908354927618,0.369337917565188,0.597731868656487
SEMA5A,-0.224871623675407,-2.18533672223086,0.0288641667527843,0.0779434057251204,0.450586768026276
SEMA5B,-1.276143708217,-4.2280168952314,2.35760092268695e-5,1.7974755379095e-4,1.24338916790177e-6
SEMA6A,-0.493518494561808,-5.97580696909306,2.2895397449270103e-9,3.86202583347578e-8,5.44347123874199e-5
SEMA6A-AS1,-0.316230305889703,-2.43597630055597,0.0148516575389397,0.0452826415582547,0.26415560226842
SEMA6B,0.178164815897027,1.22728694793806,0.219714759518594,0.369130415024853,0.76338297704929
SEMA6C,-0.307551020138017,-5.1836764531805,2.1755420690573e-7,2.6134881464371e-6,0.00893227496549869
SEMA6D,-0.393608770577892,-3.6110754157961,3.0492996877295e-4,0.00172083640465622,0.0413190499691506
SEMA7A,0.0796492064664767,0.29725215771903,0.766274004266079,0.857949398787998,0.97901937058049
SENP1,-0.0528005912234754,-0.656304044890315,0.511628515514226,0.663488964782599,0.96523405985343
SENP2,-0.0891413781491945,-2.08939838522283,0.0366718764718123,0.094642625342441,0.744770861495875
SENP5,-0.0912549612244899,-1.57875105728475,0.114393168664775,0.228670471003309,0.820491973162295
SENP6,-0.0121902292416667,-0.278212524389108,0.780849221179545,0.86834355554982,0.996989006067271
SENP7,-0.234850575916967,-3.14170932332967,0.00167964697409029,0.00745879876150993,0.223018480271309
SENP8,-0.362592618684742,-2.70064268867254,0.00692056438851336,0.0242843782136937,0.16475979975206
SEP15,0.117205778087473,1.53996877986492,0.123567963672906,0.242898608158964,0.782647357488197
SEPHS1,-0.090408566156969,-1.49221917567329,0.135641696963446,0.261169344048782,0.834758624051792
SEPHS2,0.893094439441433,12.7958427940885,1.72965752049444e-37,4.3445852082964997e-35,1.47240268318662e-33
SEPN1,0.117442709622001,1.75956538140421,0.0784815255301392,0.171289251097202,0.74164913230522
SEPP1,-0.241850797161516,-2.921050428633,0.00348853355538779,0.0137344232167804,0.254499086369235
SEPSECS,-0.186762240631899,-2.06847175899205,0.0385956835460686,0.0983218455078256,0.544526233453983
SEPSECS-AS1,-0.249034767105669,-1.5008294804191,0.13339967155734,0.2575344413869,0.605526451630809
SEPT1,-0.458032288786393,-2.03086942618374,0.0422682419774681,0.105823806255658,0.234784883902153
SEPT10,0.080272811350078,1.40552836752033,0.159864219976087,0.293925576053786,0.863143245142923
SEPT11,0.295547680187195,3.84161815457013,1.2222587570018e-4,7.6892098032696e-4,0.0697541656320888
SEPT2,-0.0153149087514997,-0.41712095137172,0.676589940900189,0.794820581083003,0.994034484756288
SEPT4,-0.364688478283602,-2.89972266082823,0.0037349296696722,0.0145264789939531,0.130208511153436
SEPT5,0.347829451609031,2.08046928506104,0.0374825100364886,0.0961830297520136,0.319106467954711
SEPT6,0.142607767966206,1.05799650927963,0.290057033839047,0.449482660963144,0.838196721173086
SEPT7,0.0257840263920432,0.654528593824511,0.512771311420087,0.664409648027435,0.982925643540012
